Min X value: -8373.719
Min Y value: -7.141647
Min Z value: -8273.554
Max X value: 10380.38
Max Y value: 220.334
Max Z value: 10480.55
Key: charpos in X , Y , Z , Time since start capture
1150.221 , 30.60744 , 585.1788 , 11.08
1150.452 , 30.60691 , 584.9871 , 11.1
1150.683 , 30.60638 , 584.7955 , 11.12
1150.914 , 30.60585 , 584.6038 , 11.14
1151.144 , 30.60235 , 584.4122 , 11.16
1151.375 , 30.59786 , 584.2205 , 11.18
1151.606 , 30.59337 , 584.0289 , 11.2
1151.837 , 30.58887 , 583.8373 , 11.22
1152.068 , 30.58438 , 583.6456 , 11.24
1152.298 , 30.57989 , 583.454 , 11.26
1152.529 , 30.57628 , 583.2623 , 11.28
1152.76 , 30.57287 , 583.0707 , 11.3
1152.991 , 30.56946 , 582.879 , 11.32
1153.222 , 30.56605 , 582.6874 , 11.34
1153.453 , 30.56264 , 582.4958 , 11.36
1153.683 , 30.55923 , 582.3041 , 11.38
1153.914 , 30.55582 , 582.1125 , 11.4
1154.145 , 30.5543 , 581.9208 , 11.42
1154.376 , 30.55448 , 581.7292 , 11.44
1154.607 , 30.55467 , 581.5375 , 11.46
1154.837 , 30.55485 , 581.3459 , 11.48
1155.068 , 30.55503 , 581.1542 , 11.5
1155.299 , 30.55468 , 580.9626 , 11.52
1155.53 , 30.55289 , 580.771 , 11.54
1155.761 , 30.55109 , 580.5793 , 11.56
1155.991 , 30.54929 , 580.3877 , 11.58
1156.222 , 30.54749 , 580.196 , 11.6
1156.453 , 30.54666 , 580.0044 , 11.62
1156.684 , 30.54594 , 579.8127 , 11.64
1156.915 , 30.54523 , 579.6211 , 11.66
1157.145 , 30.54451 , 579.4295 , 11.68
1157.376 , 30.5438 , 579.2379 , 11.7
1157.607 , 30.54308 , 579.0462 , 11.72
1157.838 , 30.54237 , 578.8546 , 11.74
1158.069 , 30.54165 , 578.6629 , 11.76
1158.299 , 30.54094 , 578.4713 , 11.78
1158.53 , 30.54022 , 578.2796 , 11.8
1158.761 , 30.5402 , 578.088 , 11.82
1158.992 , 30.54308 , 577.8964 , 11.84
1159.22 , 30.54598 , 577.7017 , 11.86
1159.446 , 30.54889 , 577.5041 , 11.88
1159.672 , 30.5518 , 577.3065 , 11.9
1159.897 , 30.55471 , 577.1088 , 11.92
1160.123 , 30.55762 , 576.9112 , 11.94
1160.349 , 30.56053 , 576.7136 , 11.96
1160.574 , 30.56344 , 576.516 , 11.98
1160.8 , 30.56635 , 576.3184 , 12
1161.026 , 30.56926 , 576.1207 , 12.02
1161.252 , 30.57217 , 575.9231 , 12.04
1161.477 , 30.57508 , 575.7255 , 12.06
1161.703 , 30.578 , 575.5279 , 12.08
1161.929 , 30.58091 , 575.3303 , 12.1
1162.155 , 30.58382 , 575.1326 , 12.12
1162.38 , 30.58673 , 574.935 , 12.14
1162.606 , 30.58964 , 574.7374 , 12.16
1162.832 , 30.59255 , 574.5398 , 12.18
1163.057 , 30.59546 , 574.3422 , 12.2
1163.283 , 30.60045 , 574.1445 , 12.22
1163.509 , 30.60799 , 573.947 , 12.24
1163.734 , 30.61553 , 573.7493 , 12.26
1163.96 , 30.62307 , 573.5517 , 12.28
1164.186 , 30.63122 , 573.3541 , 12.3
1164.412 , 30.63982 , 573.1564 , 12.32
1164.637 , 30.64842 , 572.9589 , 12.34
1164.863 , 30.65702 , 572.7612 , 12.36
1165.094 , 30.66547 , 572.5696 , 12.38
1165.327 , 30.67385 , 572.381 , 12.4
1165.56 , 30.68223 , 572.1924 , 12.42
1165.796 , 30.69022 , 572.0068 , 12.44
1166.032 , 30.69655 , 571.8213 , 12.46
1166.27 , 30.70279 , 571.6389 , 12.48
1166.506 , 30.70912 , 571.4533 , 12.5
1166.737 , 30.71559 , 571.2617 , 12.52
1166.962 , 30.7222 , 571.0641 , 12.54
1167.186 , 30.72889 , 570.8635 , 12.56
1167.409 , 30.73558 , 570.663 , 12.58
1167.637 , 30.74212 , 570.4683 , 12.6
1167.868 , 30.74943 , 570.2767 , 12.62
1168.103 , 30.75594 , 570.0911 , 12.64
1168.349 , 30.76128 , 569.9182 , 12.66
1168.598 , 30.76635 , 569.7517 , 12.68
1168.85 , 30.77129 , 569.5886 , 12.7
1169.102 , 30.77623 , 569.4254 , 12.72
1169.36 , 30.78077 , 569.2722 , 12.74
1169.621 , 30.78503 , 569.1258 , 12.76
1169.887 , 30.78901 , 568.9863 , 12.78
1170.154 , 30.79286 , 568.8503 , 12.8
1170.424 , 30.7958 , 568.7179 , 12.82
1170.693 , 30.79763 , 568.5854 , 12.84
1170.962 , 30.79945 , 568.4529 , 12.86
1171.231 , 30.80127 , 568.3205 , 12.88
1171.5 , 30.80309 , 568.188 , 12.9
1171.77 , 30.80492 , 568.0555 , 12.92
1172.04 , 30.80661 , 567.9266 , 12.94
1172.311 , 30.8083 , 567.7977 , 12.96
1172.582 , 30.80999 , 567.6688 , 12.98
1172.853 , 30.81168 , 567.5399 , 13
1173.12 , 30.81123 , 567.4039 , 13.02
1173.384 , 30.80963 , 567.2609 , 13.04
1173.644 , 30.80827 , 567.1111 , 13.06
1173.902 , 30.80702 , 566.9579 , 13.08
1174.16 , 30.80577 , 566.8048 , 13.1
1174.418 , 30.80453 , 566.6516 , 13.12
1174.676 , 30.80328 , 566.4984 , 13.14
1174.934 , 30.80278 , 566.3453 , 13.16
1175.192 , 30.80297 , 566.1921 , 13.18
1175.45 , 30.80317 , 566.0389 , 13.2
1175.706 , 30.8035 , 565.8824 , 13.22
1175.962 , 30.80882 , 565.7258 , 13.24
1176.218 , 30.81636 , 565.5693 , 13.26
1176.473 , 30.8239 , 565.4127 , 13.28
1176.729 , 30.83143 , 565.2562 , 13.3
1176.983 , 30.83906 , 565.0963 , 13.32
1177.233 , 30.84686 , 564.9299 , 13.34
1177.478 , 30.85483 , 564.7569 , 13.36
1177.723 , 30.8628 , 564.584 , 13.38
1177.968 , 30.86663 , 564.411 , 13.4
1178.213 , 30.86872 , 564.2381 , 13.42
1178.456 , 30.87089 , 564.062 , 13.44
1178.699 , 30.87305 , 563.8858 , 13.46
1178.942 , 30.87522 , 563.7097 , 13.48
1179.185 , 30.87738 , 563.5336 , 13.5
1179.428 , 30.87955 , 563.3574 , 13.52
1179.67 , 30.88171 , 563.1813 , 13.54
1179.913 , 30.8904 , 563.0051 , 13.56
1180.156 , 30.89717 , 562.829 , 13.58
1180.399 , 30.90027 , 562.6528 , 13.6
1180.642 , 30.90399 , 562.4767 , 13.62
1180.885 , 30.91039 , 562.3006 , 13.64
1181.128 , 30.9168 , 562.1245 , 13.66
1181.37 , 30.9232 , 561.9483 , 13.68
1181.613 , 30.92961 , 561.7722 , 13.7
1181.856 , 30.93602 , 561.596 , 13.72
1182.099 , 30.94242 , 561.4199 , 13.74
1182.342 , 30.94864 , 561.2438 , 13.76
1182.585 , 30.95111 , 561.0676 , 13.78
1182.828 , 30.95359 , 560.8915 , 13.8
1183.07 , 30.95607 , 560.7153 , 13.82
1183.313 , 30.95855 , 560.5392 , 13.84
1183.556 , 30.96102 , 560.3631 , 13.86
1183.799 , 30.96849 , 560.187 , 13.88
1184.042 , 30.97666 , 560.0108 , 13.9
1184.285 , 30.98483 , 559.8347 , 13.92
1184.527 , 30.993 , 559.6585 , 13.94
1184.77 , 30.99972 , 559.4824 , 13.96
1185.013 , 31.00592 , 559.3063 , 13.98
1185.256 , 31.01213 , 559.1301 , 14
1185.499 , 31.01833 , 558.954 , 14.02
1185.742 , 31.02454 , 558.7778 , 14.04
1185.984 , 31.03076 , 558.6017 , 14.06
1186.227 , 31.03861 , 558.4256 , 14.08
1186.47 , 31.04647 , 558.2495 , 14.1
1186.713 , 31.05433 , 558.0733 , 14.12
1186.956 , 31.06057 , 557.8972 , 14.14
1187.199 , 31.0645 , 557.721 , 14.16
1187.442 , 31.06843 , 557.5449 , 14.18
1187.684 , 31.07701 , 557.3688 , 14.2
1187.927 , 31.08663 , 557.1926 , 14.22
1188.17 , 31.09626 , 557.0165 , 14.24
1188.413 , 31.10588 , 556.8403 , 14.26
1188.656 , 31.1155 , 556.6642 , 14.28
1188.899 , 31.12512 , 556.4881 , 14.3
1189.142 , 31.13454 , 556.312 , 14.32
1189.384 , 31.1422 , 556.1358 , 14.34
1189.627 , 31.14985 , 555.9597 , 14.36
1189.87 , 31.15751 , 555.7835 , 14.38
1190.113 , 31.16516 , 555.6074 , 14.4
1190.356 , 31.17282 , 555.4313 , 14.42
1190.599 , 31.18048 , 555.2551 , 14.44
1190.842 , 31.18814 , 555.079 , 14.46
1191.084 , 31.19579 , 554.9028 , 14.48
1191.327 , 31.20345 , 554.7267 , 14.5
1191.57 , 31.21351 , 554.5506 , 14.52
1191.813 , 31.22427 , 554.3745 , 14.54
1192.056 , 31.23503 , 554.1983 , 14.56
1192.299 , 31.24579 , 554.0222 , 14.58
1192.541 , 31.25654 , 553.846 , 14.6
1192.784 , 31.26731 , 553.6699 , 14.62
1193.027 , 31.27806 , 553.4938 , 14.64
1193.27 , 31.28882 , 553.3176 , 14.66
1193.513 , 31.29958 , 553.1415 , 14.68
1193.756 , 31.30855 , 552.9653 , 14.7
1193.999 , 31.31538 , 552.7892 , 14.72
1194.241 , 31.32221 , 552.6131 , 14.74
1194.484 , 31.32904 , 552.437 , 14.76
1194.727 , 31.33587 , 552.2608 , 14.78
1194.97 , 31.3427 , 552.0847 , 14.8
1195.213 , 31.34953 , 551.9085 , 14.82
1195.456 , 31.35637 , 551.7324 , 14.84
1195.698 , 31.36319 , 551.5563 , 14.86
1195.941 , 31.37027 , 551.3801 , 14.88
1196.184 , 31.37906 , 551.204 , 14.9
1196.427 , 31.38786 , 551.0278 , 14.92
1196.67 , 31.39666 , 550.8517 , 14.94
1196.913 , 31.4065 , 550.6755 , 14.96
1197.156 , 31.41695 , 550.4995 , 14.98
1197.398 , 31.42739 , 550.3233 , 15
1197.641 , 31.43784 , 550.1472 , 15.02
1197.884 , 31.44829 , 549.971 , 15.04
1198.127 , 31.45873 , 549.7949 , 15.06
1198.37 , 31.46758 , 549.6188 , 15.08
1198.613 , 31.47606 , 549.4426 , 15.1
1198.855 , 31.48454 , 549.2665 , 15.12
1199.098 , 31.49302 , 549.0903 , 15.14
1199.341 , 31.50217 , 548.9142 , 15.16
1199.584 , 31.51179 , 548.738 , 15.18
1199.827 , 31.52141 , 548.562 , 15.2
1200.07 , 31.53103 , 548.3858 , 15.22
1200.313 , 31.54065 , 548.2097 , 15.24
1200.555 , 31.55027 , 548.0335 , 15.26
1200.798 , 31.55989 , 547.8574 , 15.28
1201.041 , 31.56951 , 547.6812 , 15.3
1201.284 , 31.57913 , 547.5051 , 15.32
1201.527 , 31.58875 , 547.329 , 15.34
1201.77 , 31.59838 , 547.1528 , 15.36
1202.013 , 31.608 , 546.9767 , 15.38
1202.255 , 31.618 , 546.8005 , 15.4
1202.498 , 31.62845 , 546.6245 , 15.42
1202.741 , 31.63889 , 546.4483 , 15.44
1202.984 , 31.64934 , 546.2722 , 15.46
1203.227 , 31.65979 , 546.096 , 15.48
1203.47 , 31.67023 , 545.9199 , 15.5
1203.713 , 31.68068 , 545.7437 , 15.52
1203.955 , 31.69112 , 545.5676 , 15.54
1204.198 , 31.70157 , 545.3915 , 15.56
1204.441 , 31.71202 , 545.2153 , 15.58
1204.684 , 31.72247 , 545.0392 , 15.6
1204.927 , 31.73291 , 544.863 , 15.62
1205.17 , 31.74169 , 544.687 , 15.64
1205.412 , 31.75017 , 544.5108 , 15.66
1205.655 , 31.75865 , 544.3347 , 15.68
1205.898 , 31.76714 , 544.1585 , 15.7
1206.141 , 31.77562 , 543.9824 , 15.72
1206.384 , 31.7841 , 543.8062 , 15.74
1206.627 , 31.79258 , 543.6301 , 15.76
1206.87 , 31.80106 , 543.454 , 15.78
1207.112 , 31.80955 , 543.2778 , 15.8
1207.355 , 31.81803 , 543.1017 , 15.82
1207.598 , 31.82651 , 542.9255 , 15.84
1207.841 , 31.83499 , 542.7494 , 15.86
1208.084 , 31.84348 , 542.5733 , 15.88
1208.327 , 31.85196 , 542.3972 , 15.9
1208.569 , 31.86044 , 542.221 , 15.92
1208.812 , 31.86892 , 542.0449 , 15.94
1209.055 , 31.8774 , 541.8687 , 15.96
1209.298 , 31.88588 , 541.6926 , 15.98
1209.541 , 31.89437 , 541.5165 , 16
1209.784 , 31.90285 , 541.3403 , 16.02
1210.027 , 31.91133 , 541.1642 , 16.04
1210.269 , 31.91981 , 540.988 , 16.06
1210.512 , 31.9283 , 540.8119 , 16.08
1210.755 , 31.93678 , 540.6358 , 16.1
1210.998 , 31.94564 , 540.4597 , 16.12
1211.241 , 31.95526 , 540.2835 , 16.14
1211.484 , 31.96488 , 540.1074 , 16.16
1211.727 , 31.9745 , 539.9312 , 16.18
1211.969 , 31.98241 , 539.7551 , 16.2
1212.212 , 31.99007 , 539.579 , 16.22
1212.455 , 31.99772 , 539.4028 , 16.24
1212.698 , 32.00538 , 539.2267 , 16.26
1212.941 , 32.01311 , 539.0505 , 16.28
1213.184 , 32.02159 , 538.8744 , 16.3
1213.427 , 32.03008 , 538.6983 , 16.32
1213.669 , 32.03856 , 538.5222 , 16.34
1213.912 , 32.04704 , 538.346 , 16.36
1214.155 , 32.05446 , 538.1699 , 16.38
1214.398 , 32.06098 , 537.9937 , 16.4
1214.641 , 32.0675 , 537.8176 , 16.42
1214.884 , 32.07428 , 537.6415 , 16.44
1215.126 , 32.08194 , 537.4653 , 16.46
1215.369 , 32.0896 , 537.2892 , 16.48
1215.612 , 32.09725 , 537.113 , 16.5
1215.855 , 32.10491 , 536.9369 , 16.52
1216.098 , 32.11257 , 536.7607 , 16.54
1216.341 , 32.12022 , 536.5847 , 16.56
1216.584 , 32.12788 , 536.4085 , 16.58
1216.826 , 32.13554 , 536.2324 , 16.6
1217.069 , 32.14319 , 536.0562 , 16.62
1217.312 , 32.15085 , 535.8801 , 16.64
1217.555 , 32.1585 , 535.704 , 16.66
1217.798 , 32.16616 , 535.5278 , 16.68
1218.041 , 32.17381 , 535.3517 , 16.7
1218.283 , 32.18147 , 535.1755 , 16.72
1218.526 , 32.18913 , 534.9994 , 16.74
1218.769 , 32.19504 , 534.8232 , 16.76
1219.012 , 32.20073 , 534.6472 , 16.78
1219.255 , 32.20642 , 534.471 , 16.8
1219.498 , 32.21212 , 534.2949 , 16.82
1219.741 , 32.21781 , 534.1187 , 16.84
1219.983 , 32.2235 , 533.9426 , 16.86
1220.226 , 32.2292 , 533.7665 , 16.88
1220.469 , 32.23489 , 533.5903 , 16.9
1220.712 , 32.24058 , 533.4142 , 16.92
1220.955 , 32.24627 , 533.238 , 16.94
1221.198 , 32.25196 , 533.0619 , 16.96
1221.441 , 32.25766 , 532.8857 , 16.98
1221.683 , 32.26335 , 532.7097 , 17
1221.926 , 32.26904 , 532.5335 , 17.02
1222.169 , 32.27473 , 532.3574 , 17.04
1222.412 , 32.28043 , 532.1812 , 17.06
1222.655 , 32.28612 , 532.0051 , 17.08
1222.898 , 32.29181 , 531.8289 , 17.1
1223.14 , 32.2975 , 531.6528 , 17.12
1223.383 , 32.30319 , 531.4767 , 17.14
1223.626 , 32.30889 , 531.3005 , 17.16
1223.869 , 32.31458 , 531.1244 , 17.18
1224.112 , 32.32027 , 530.9482 , 17.2
1224.355 , 32.32596 , 530.7722 , 17.22
1224.598 , 32.33165 , 530.596 , 17.24
1224.84 , 32.33735 , 530.4199 , 17.26
1225.083 , 32.34304 , 530.2437 , 17.28
1225.326 , 32.34873 , 530.0676 , 17.3
1225.569 , 32.35442 , 529.8914 , 17.32
1225.812 , 32.36012 , 529.7153 , 17.34
1226.055 , 32.36581 , 529.5392 , 17.36
1226.297 , 32.3715 , 529.363 , 17.38
1226.54 , 32.37719 , 529.1869 , 17.4
1226.783 , 32.38178 , 529.0107 , 17.42
1227.026 , 32.38634 , 528.8346 , 17.44
1227.269 , 32.39089 , 528.6585 , 17.46
1227.512 , 32.39544 , 528.4824 , 17.48
1227.755 , 32.4 , 528.3062 , 17.5
1227.997 , 32.40455 , 528.1301 , 17.52
1228.24 , 32.4091 , 527.9539 , 17.54
1228.483 , 32.41366 , 527.7778 , 17.56
1228.726 , 32.41821 , 527.6017 , 17.58
1228.969 , 32.42277 , 527.4255 , 17.6
1229.212 , 32.42732 , 527.2494 , 17.62
1229.455 , 32.43187 , 527.0732 , 17.64
1229.697 , 32.43643 , 526.8971 , 17.66
1229.94 , 32.44098 , 526.721 , 17.68
1230.183 , 32.44553 , 526.5449 , 17.7
1230.426 , 32.45009 , 526.3687 , 17.72
1230.669 , 32.45565 , 526.1926 , 17.74
1230.912 , 32.46134 , 526.0164 , 17.76
1231.155 , 32.46703 , 525.8403 , 17.78
1231.397 , 32.47272 , 525.6642 , 17.8
1231.64 , 32.47842 , 525.488 , 17.82
1231.883 , 32.48411 , 525.3119 , 17.84
1232.126 , 32.4898 , 525.1357 , 17.86
1232.369 , 32.49549 , 524.9596 , 17.88
1232.612 , 32.50118 , 524.7835 , 17.9
1232.854 , 32.50688 , 524.6074 , 17.92
1233.097 , 32.51257 , 524.4312 , 17.94
1233.34 , 32.51826 , 524.2551 , 17.96
1233.583 , 32.52396 , 524.0789 , 17.98
1233.826 , 32.52964 , 523.9028 , 18
1234.069 , 32.53534 , 523.7267 , 18.02
1234.312 , 32.54103 , 523.5505 , 18.04
1234.554 , 32.54672 , 523.3744 , 18.06
1234.797 , 32.55241 , 523.1982 , 18.08
1235.04 , 32.55811 , 523.0221 , 18.1
1235.283 , 32.5638 , 522.846 , 18.12
1235.526 , 32.56949 , 522.6699 , 18.14
1235.769 , 32.57518 , 522.4937 , 18.16
1236.011 , 32.58087 , 522.3176 , 18.18
1236.254 , 32.58657 , 522.1414 , 18.2
1236.497 , 32.59226 , 521.9653 , 18.22
1236.74 , 32.59854 , 521.7892 , 18.24
1236.983 , 32.6062 , 521.613 , 18.26
1237.223 , 32.6138 , 521.4337 , 18.28
1237.459 , 32.6213 , 521.2482 , 18.3
1237.692 , 32.62875 , 521.0596 , 18.32
1237.923 , 32.63614 , 520.8679 , 18.34
1238.149 , 32.64341 , 520.6703 , 18.36
1238.372 , 32.65012 , 520.4698 , 18.38
1238.593 , 32.65625 , 520.2663 , 18.4
1238.813 , 32.66229 , 520.0629 , 18.42
1239.036 , 32.66647 , 519.8623 , 18.44
1239.259 , 32.67065 , 519.6617 , 18.46
1239.482 , 32.67518 , 519.4612 , 18.48
1239.705 , 32.6803 , 519.2606 , 18.5
1239.929 , 32.68542 , 519.0601 , 18.52
1240.152 , 32.69055 , 518.8595 , 18.54
1240.375 , 32.69567 , 518.6589 , 18.56
1240.598 , 32.70079 , 518.4584 , 18.58
1240.821 , 32.70592 , 518.2578 , 18.6
1241.047 , 32.71108 , 518.0602 , 18.62
1241.275 , 32.71627 , 517.8656 , 18.64
1241.503 , 32.72146 , 517.6709 , 18.66
1241.732 , 32.72665 , 517.4763 , 18.68
1241.96 , 32.73185 , 517.2816 , 18.7
1242.188 , 32.73719 , 517.087 , 18.72
1242.416 , 32.74453 , 516.8923 , 18.74
1242.645 , 32.75186 , 516.6977 , 18.76
1242.873 , 32.7592 , 516.5031 , 18.78
1243.101 , 32.76653 , 516.3084 , 18.8
1243.33 , 32.77386 , 516.1138 , 18.82
1243.558 , 32.7812 , 515.9191 , 18.84
1243.786 , 32.78853 , 515.7244 , 18.86
1244.014 , 32.79586 , 515.5298 , 18.88
1244.243 , 32.8032 , 515.3351 , 18.9
1244.471 , 32.81053 , 515.1405 , 18.92
1244.699 , 32.81786 , 514.9459 , 18.94
1244.927 , 32.8252 , 514.7512 , 18.96
1245.156 , 32.83253 , 514.5566 , 18.98
1245.384 , 32.83986 , 514.3619 , 19
1245.612 , 32.84719 , 514.1673 , 19.02
1245.841 , 32.85453 , 513.9726 , 19.04
1246.069 , 32.86187 , 513.778 , 19.06
1246.297 , 32.86417 , 513.5833 , 19.08
1246.526 , 32.86615 , 513.3887 , 19.1
1246.754 , 32.86813 , 513.194 , 19.12
1246.982 , 32.87012 , 512.9994 , 19.14
1247.21 , 32.87275 , 512.8047 , 19.16
1247.439 , 32.88068 , 512.6101 , 19.18
1247.667 , 32.88861 , 512.4155 , 19.2
1247.885 , 32.89656 , 512.2091 , 19.22
1248.094 , 32.90452 , 511.9944 , 19.24
1248.301 , 32.91247 , 511.7769 , 19.26
1248.502 , 32.91799 , 511.5542 , 19.28
1248.703 , 32.9228 , 511.3314 , 19.3
1248.904 , 32.92761 , 511.1086 , 19.32
1249.102 , 32.93238 , 510.8832 , 19.34
1249.294 , 32.94248 , 510.6527 , 19.36
1249.483 , 32.95305 , 510.4197 , 19.38
1249.672 , 32.96362 , 510.1868 , 19.4
1249.861 , 32.97419 , 509.9538 , 19.42
1250.05 , 32.98443 , 509.7208 , 19.44
1250.239 , 32.99411 , 509.4878 , 19.46
1250.428 , 33.0038 , 509.2548 , 19.48
1250.617 , 33.01348 , 509.0218 , 19.5
1250.806 , 33.02317 , 508.7888 , 19.52
1250.995 , 33.02901 , 508.5558 , 19.54
1251.183 , 33.03276 , 508.3228 , 19.56
1251.373 , 33.03651 , 508.0898 , 19.58
1251.562 , 33.04026 , 507.8569 , 19.6
1251.75 , 33.04773 , 507.6239 , 19.62
1251.939 , 33.05584 , 507.3909 , 19.64
1252.128 , 33.06396 , 507.1579 , 19.66
1252.317 , 33.07208 , 506.9249 , 19.68
1252.506 , 33.0802 , 506.6919 , 19.7
1252.695 , 33.09082 , 506.4589 , 19.72
1252.884 , 33.10487 , 506.226 , 19.74
1253.073 , 33.11892 , 505.993 , 19.76
1253.262 , 33.13298 , 505.7599 , 19.78
1253.451 , 33.14703 , 505.527 , 19.8
1253.64 , 33.16108 , 505.294 , 19.82
1253.829 , 33.17514 , 505.061 , 19.84
1254.018 , 33.18858 , 504.828 , 19.86
1254.207 , 33.20175 , 504.595 , 19.88
1254.396 , 33.21568 , 504.362 , 19.9
1254.585 , 33.23281 , 504.129 , 19.92
1254.774 , 33.24974 , 503.8961 , 19.94
1254.963 , 33.26577 , 503.6631 , 19.96
1255.152 , 33.2818 , 503.4301 , 19.98
1255.341 , 33.29783 , 503.1971 , 20
1255.53 , 33.31387 , 502.9641 , 20.02
1255.719 , 33.3299 , 502.7311 , 20.04
1255.908 , 33.34593 , 502.4981 , 20.06
1256.097 , 33.36196 , 502.2651 , 20.08
1256.286 , 33.3857 , 502.0321 , 20.1
1256.475 , 33.40964 , 501.7992 , 20.12
1256.664 , 33.43359 , 501.5662 , 20.14
1256.853 , 33.45753 , 501.3332 , 20.16
1257.042 , 33.48148 , 501.1002 , 20.18
1257.231 , 33.50542 , 500.8672 , 20.2
1257.42 , 33.52936 , 500.6342 , 20.22
1257.609 , 33.55331 , 500.4012 , 20.24
1257.798 , 33.57703 , 500.1682 , 20.26
1257.987 , 33.60865 , 499.9352 , 20.28
1258.176 , 33.64399 , 499.7022 , 20.3
1258.365 , 33.67932 , 499.4693 , 20.32
1258.554 , 33.71466 , 499.2363 , 20.34
1258.743 , 33.75001 , 499.0033 , 20.36
1258.932 , 33.78535 , 498.7703 , 20.38
1259.121 , 33.82068 , 498.5373 , 20.4
1259.31 , 33.85602 , 498.3043 , 20.42
1259.499 , 33.89136 , 498.0713 , 20.44
1259.688 , 33.93272 , 497.8383 , 20.46
1259.877 , 33.97795 , 497.6053 , 20.48
1260.066 , 34.02318 , 497.3723 , 20.5
1260.255 , 34.06841 , 497.1394 , 20.52
1260.444 , 34.11364 , 496.9064 , 20.54
1260.633 , 34.15886 , 496.6734 , 20.56
1260.822 , 34.2041 , 496.4404 , 20.58
1261.011 , 34.24932 , 496.2074 , 20.6
1261.2 , 34.29745 , 495.9744 , 20.62
1261.389 , 34.34941 , 495.7414 , 20.64
1261.578 , 34.40583 , 495.5085 , 20.66
1261.767 , 34.46171 , 495.2755 , 20.68
1261.956 , 34.51724 , 495.0425 , 20.7
1262.145 , 34.57277 , 494.8095 , 20.72
1262.334 , 34.6283 , 494.5765 , 20.74
1262.523 , 34.68383 , 494.3435 , 20.76
1262.712 , 34.73936 , 494.1105 , 20.78
1262.901 , 34.7949 , 493.8775 , 20.8
1263.09 , 34.85176 , 493.6445 , 20.82
1263.279 , 34.91323 , 493.4116 , 20.84
1263.468 , 34.9747 , 493.1786 , 20.86
1263.657 , 35.03616 , 492.9456 , 20.88
1263.846 , 35.09764 , 492.7126 , 20.9
1264.035 , 35.15911 , 492.4796 , 20.92
1264.224 , 35.22137 , 492.2466 , 20.94
1264.413 , 35.28612 , 492.0136 , 20.96
1264.602 , 35.35086 , 491.7806 , 20.98
1264.791 , 35.41563 , 491.5476 , 21
1264.98 , 35.48236 , 491.3146 , 21.02
1265.169 , 35.54908 , 491.0817 , 21.04
1265.358 , 35.61581 , 490.8487 , 21.06
1265.567 , 35.6816 , 490.6339 , 21.08
1265.812 , 35.74392 , 490.461 , 21.1
1266.089 , 35.79919 , 490.3464 , 21.12
1266.375 , 35.85131 , 490.254 , 21.14
1266.661 , 35.90287 , 490.1652 , 21.16
1266.952 , 35.95213 , 490.0916 , 21.18
1267.245 , 36.00055 , 490.0257 , 21.2
1267.541 , 36.04704 , 489.979 , 21.22
1267.839 , 36.09217 , 489.9401 , 21.24
1268.136 , 36.13731 , 489.9011 , 21.26
1268.435 , 36.17964 , 489.8778 , 21.28
1268.735 , 36.2198 , 489.8663 , 21.3
1269.035 , 36.25994 , 489.8548 , 21.32
1269.335 , 36.29937 , 489.8472 , 21.34
1269.635 , 36.33792 , 489.8396 , 21.36
1269.935 , 36.37593 , 489.832 , 21.38
1270.234 , 36.41396 , 489.8243 , 21.4
1270.534 , 36.45196 , 489.8167 , 21.42
1270.834 , 36.48998 , 489.8091 , 21.44
1271.134 , 36.52665 , 489.8015 , 21.46
1271.434 , 36.56323 , 489.7939 , 21.48
1271.734 , 36.5998 , 489.7863 , 21.5
1272.034 , 36.63638 , 489.7787 , 21.52
1272.334 , 36.67294 , 489.7711 , 21.54
1272.634 , 36.70952 , 489.7635 , 21.56
1272.933 , 36.74752 , 489.748 , 21.58
1273.231 , 36.78901 , 489.713 , 21.6
1273.526 , 36.83302 , 489.6586 , 21.62
1273.821 , 36.87642 , 489.6042 , 21.64
1274.109 , 36.92472 , 489.5192 , 21.66
1274.397 , 36.97301 , 489.4342 , 21.68
1274.682 , 37.01553 , 489.3418 , 21.7
1274.964 , 37.0594 , 489.2382 , 21.72
1275.244 , 37.10378 , 489.1309 , 21.74
1275.524 , 37.14814 , 489.0236 , 21.76
1275.804 , 37.19252 , 488.9163 , 21.78
1276.084 , 37.2369 , 488.809 , 21.8
1276.364 , 37.28127 , 488.7018 , 21.82
1276.645 , 37.32564 , 488.5945 , 21.84
1276.925 , 37.37001 , 488.4872 , 21.86
1277.205 , 37.41424 , 488.3799 , 21.88
1277.485 , 37.45373 , 488.2726 , 21.9
1277.765 , 37.49276 , 488.1653 , 21.92
1278.045 , 37.5318 , 488.058 , 21.94
1278.326 , 37.57084 , 487.9508 , 21.96
1278.606 , 37.60986 , 487.8435 , 21.98
1278.886 , 37.6489 , 487.7362 , 22
1279.166 , 37.68793 , 487.6289 , 22.02
1279.446 , 37.72697 , 487.5217 , 22.04
1279.726 , 37.76601 , 487.4144 , 22.06
1280.007 , 37.80505 , 487.3071 , 22.08
1280.287 , 37.83934 , 487.1998 , 22.1
1280.567 , 37.87111 , 487.0925 , 22.12
1280.847 , 37.90287 , 486.9853 , 22.14
1281.127 , 37.93464 , 486.878 , 22.16
1281.407 , 37.96836 , 486.7707 , 22.18
1281.688 , 38.00275 , 486.6634 , 22.2
1281.968 , 38.03715 , 486.5561 , 22.22
1282.248 , 38.07154 , 486.4489 , 22.24
1282.528 , 38.10595 , 486.3416 , 22.26
